org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory;org.eclipse.cargotracker.domain.model.handling.CannotCreateHandlingEventException;5.0
org.eclipse.cargotracker.application.util.SampleDataGenerator;org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory;10.0
org.eclipse.cargotracker.scenario.CargoLifecycleScenarioTest;org.eclipse.cargotracker.domain.model.cargo.Cargo;260.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.CargoStatusDtoAssembler;org.eclipse.cargotracker.domain.model.cargo.Delivery;20.0
org.eclipse.cargotracker.interfaces.handling.rest.HandlingReportService;org.eclipse.cargotracker.domain.model.voyage.VoyageNumber;5.0
org.eclipse.cargotracker.domain.model.handling.HandlingEvent;org.eclipse.cargotracker.domain.model.handling.HandlingEvent;5.0
org.eclipse.cargotracker.interfaces.handling.mobile.EventLogger;org.primefaces.event.FlowEvent;20.0
org.eclipse.cargotracker.domain.model.cargo.Leg;org.apache.commons.lang3.builder.HashCodeBuilder;35.0
org.eclipse.cargotracker.domain.model.cargo.Leg;org.apache.commons.lang3.builder.EqualsBuilder;35.0
org.eclipse.cargotracker.domain.model.cargo.ItineraryTest;org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;5.0
org.eclipse.cargotracker.domain.model.cargo.RouteSpecificationTest;org.eclipse.cargotracker.domain.model.voyage.Voyage;20.0
org.eclipse.cargotracker.domain.model.location.UnLocode;org.eclipse.cargotracker.domain.model.location.UnLocode;10.0
